customerkey,geographykey,name,birthdate,gender,occupation,commutedistance,city,state,country,postalcode
12118,298,Miguel Sanchez,23-07-1967,F,Professional,10+ Miles,Bellflower,California,United States,90706
12119,299,Keith Raje,28-11-1956,M,Professional,2-5 Miles,Berkeley,California,United States,94704
12120,618,Xavier Simmons,08-01-1958,M,Professional,10+ Miles,Issaquah,Washington,United States,98027
12121,545,Logan Wilson,25-03-1958,M,Professional,10+ Miles,Milwaukie,Oregon,United States,97222
12151,335,Steven Kelly,09-11-1969,M,Management,1-2 Miles,Lemon Grove,California,United States,91945
12122,68,Destiny Coleman,17-06-1958,F,Professional,10+ Miles,Vancouver,British Columbia,Canada,V7L 4J4
12123,275,Wesley Liang,12-12-1963,M,Management,0-1 Miles,Wokingham,England,United Kingdom,RG41 1QW
12124,192,Brandi Gill,08-08-1962,F,Professional,5-10 Miles,Paris,Seine (Paris),France,75002
12125,149,Diana Ortega,12-07-1962,F,Professional,0-1 Miles,Mühlheim,Hamburg,Germany,63151
12126,247,Tammy Raman,18-05-1963,F,Professional,5-10 Miles,London,England,United Kingdom,SE1 8HL
12127,186,Grace Davis,13-06-1962,F,Professional,2-5 Miles,Dunkerque,Nord,France,59140
12128,123,Kristy Munoz,13-12-1967,F,Professional,5-10 Miles,Berlin,Hessen,Germany,12171
12129,158,Wendy Alvarez,21-03-1962,F,Professional,5-10 Miles,Leipzig,Nordrhein-Westfalen,Germany,4139
12130,151,Suzanne Zhou,09-02-1962,F,Professional,5-10 Miles,Paderborn,Hamburg,Germany,33041
12131,186,Randall Dominguez,15-04-1961,M,Professional,2-5 Miles,Dunkerque,Nord,France,59140
12132,224,Kaitlyn Henderson,18-05-1961,F,Professional,5-10 Miles,Tremblay-en-France,Seine Saint Denis,France,93290
12133,242,Colleen Xie,24-06-1961,F,Professional,5-10 Miles,Lancaster,England,United Kingdom,LA1 1LN
12134,269,Hector Alonso,19-09-1966,M,Professional,0-1 Miles,Stoke-on-Trent,England,United Kingdom,AS23
12135,316,Fernando Taylor,09-10-1962,M,Professional,5-10 Miles,El Cajon,California,United States,92020
12136,49,Blake Turner,08-05-1938,M,Professional,1-2 Miles,Cliffside,British Columbia,Canada,V8Y 1L1
12137,347,Jack Green,04-05-1938,M,Management,5-10 Miles,Novato,California,United States,94947
12138,536,Colin Jai,26-05-1939,M,Management,0-1 Miles,Beaverton,Oregon,United States,97005
12139,609,Franklin Yang,11-03-1944,M,Management,0-1 Miles,Bellingham,Washington,United States,98225
12140,71,Oscar Russell,08-09-1970,M,Professional,0-1 Miles,Westminster,British Columbia,Canada,V3L 1H4
12141,536,Kaitlyn Lee,16-09-1976,F,Professional,2-5 Miles,Beaverton,Oregon,United States,97005
12142,545,Gabriella Torres,02-07-1981,F,Management,2-5 Miles,Milwaukie,Oregon,United States,97222
12143,632,Logan Turner,13-05-1971,M,Management,2-5 Miles,Port Orchard,Washington,United States,98366
12144,632,Kelly Jenkins,10-05-1971,F,Professional,0-1 Miles,Port Orchard,Washington,United States,98366
12145,644,Brandon Butler,30-09-1976,M,Professional,2-5 Miles,Walla Walla,Washington,United States,99362
12146,311,Xavier Thomas,11-01-1971,M,Management,1-2 Miles,Concord,California,United States,94519
12147,50,Taylor Patterson,27-06-1970,F,Management,2-5 Miles,Haney,British Columbia,Canada,V2W 1W2
12148,548,Gabrielle Morris,05-06-1970,F,Professional,2-5 Miles,Salem,Oregon,United States,97301
12149,552,Bailey Scott,21-06-1975,F,Professional,2-5 Miles,W. Linn,Oregon,United States,97068
12150,316,Logan Wang,09-08-1975,M,Management,1-2 Miles,El Cajon,California,United States,92020
12152,335,Adrian Ramirez,23-03-1975,M,Management,0-1 Miles,Lemon Grove,California,United States,91945
12153,348,Kaitlyn Bailey,15-03-1962,F,Professional,5-10 Miles,Oakland,California,United States,94611
12154,71,Hailey Adams,21-07-1967,F,Professional,2-5 Miles,Westminster,British Columbia,Canada,V3L 1H4
12155,648,Gabriella Lopez,12-10-1967,F,Professional,2-5 Miles,Yakima,Washington,United States,98901
12156,301,Bonnie Raji,12-07-1939,F,Management,5-10 Miles,Burbank,California,United States,91502
12157,336,William White,21-03-1940,M,Management,2-5 Miles,Lincoln Acres,California,United States,91950
12158,66,Kyle Phillips,18-10-1979,M,Professional,2-5 Miles,Sooke,British Columbia,Canada,V0
12159,71,Kaitlyn Scott,10-11-1974,F,Professional,2-5 Miles,Westminster,British Columbia,Canada,V3L 1H4
12160,536,Jaclyn Zhang,23-05-1969,F,Professional,5-10 Miles,Beaverton,Oregon,United States,97005
12161,648,Alexandria Rogers,04-03-1974,F,Professional,2-5 Miles,Yakima,Washington,United States,98901
12162,331,Luke Mitchell,16-12-1974,M,Professional,5-10 Miles,La Jolla,California,United States,92806
12163,368,Aaron Wang,04-03-1969,M,Management,0-1 Miles,Santa Cruz,California,United States,95062
12164,372,Noah Butler,09-04-1974,M,Management,0-1 Miles,Spring Valley,California,United States,91977
12165,51,Caleb Flores,10-12-1967,M,Professional,0-1 Miles,Langford,British Columbia,Canada,V9
12166,54,Jared Rogers,06-03-1984,M,Professional,5-10 Miles,N. Vancouver,British Columbia,Canada,V7L 4J4
12167,637,Sebastian Stewart,20-03-1968,M,Professional,5-10 Miles,Seattle,Washington,United States,98104
12168,614,Hunter Jackson,09-08-1966,M,Professional,5-10 Miles,Edmonds,Washington,United States,98020
12169,312,Abigail Howard,12-11-1972,F,Professional,5-10 Miles,Coronado,California,United States,92118
12170,325,Sara Reed,04-01-1972,F,Management,2-5 Miles,Glendale,California,United States,91203
12171,335,Alyssa Cooper,31-01-1972,F,Management,0-1 Miles,Lemon Grove,California,United States,91945
12172,345,Eduardo Alexander,01-03-1972,M,Management,0-1 Miles,Newport Beach,California,United States,92625
12173,345,Dalton Edwards,12-03-1967,M,Management,2-5 Miles,Newport Beach,California,United States,92625
12174,374,Charles Phillips,04-11-1966,M,Management,2-5 Miles,Torrance,California,United States,90505
12175,368,Luke Powell,09-09-1966,M,Professional,5-10 Miles,Santa Cruz,California,United States,95062
12176,548,Cody James,12-11-1966,M,Professional,5-10 Miles,Salem,Oregon,United States,97301
12177,59,Kevin Campbell,23-09-1960,M,Professional,5-10 Miles,Oak Bay,British Columbia,Canada,V8P
12178,547,Ethan Shan,08-11-1959,M,Skilled Manual,5-10 Miles,Portland,Oregon,United States,97205
12179,543,Alexis Jones,08-04-1941,F,Management,5-10 Miles,Lebanon,Oregon,United States,97355
12180,536,Holly Mehta,17-03-1942,F,Management,1-2 Miles,Beaverton,Oregon,United States,97005
12181,352,Katelyn Sanders,18-02-1942,F,Management,0-1 Miles,Palo Alto,California,United States,94303
12182,49,Erin Torres,06-06-1966,F,Professional,2-5 Miles,Cliffside,British Columbia,Canada,V8Y 1L1
12183,66,Emily Robinson,25-04-1966,F,Professional,5-10 Miles,Sooke,British Columbia,Canada,V0
12184,546,Isaiah Perez,07-06-1966,M,Professional,1-2 Miles,Oregon City,Oregon,United States,97045
12185,648,Kaitlyn Patterson,24-01-1966,F,Professional,5-10 Miles,Yakima,Washington,United States,98901
12186,299,Bryant Srini,09-05-1971,M,Professional,1-2 Miles,Berkeley,California,United States,94704
12187,300,Ruben Subram,19-01-1966,M,Professional,1-2 Miles,Beverly Hills,California,United States,90210
12188,307,Ashley Thomas,20-11-1965,F,Professional,5-10 Miles,Chula Vista,California,United States,91910
12189,338,Sophia Wright,15-02-1971,F,Management,2-5 Miles,Los Angeles,California,United States,90012
12190,361,Justin Gonzales,16-06-1966,M,Management,0-1 Miles,San Gabriel,California,United States,91776
12191,383,Melissa Washington,06-04-1965,F,Skilled Manual,5-10 Miles,West Covina,California,United States,91791
12192,609,Jocelyn Hayes,25-05-1960,F,Skilled Manual,1-2 Miles,Bellingham,Washington,United States,98225
12193,56,Caleb Simmons,04-08-1959,M,Professional,5-10 Miles,Newton,British Columbia,Canada,V2M1N7
12194,361,Destiny Foster,14-01-1959,F,Management,5-10 Miles,San Gabriel,California,United States,91776
12195,343,Erin Morris,20-05-1970,F,Management,1-2 Miles,National City,California,United States,91950
12196,68,Alexis Miller,07-03-1959,F,Management,1-2 Miles,Vancouver,British Columbia,Canada,V7L 4J4
12197,339,Adam Hernandez,15-07-1958,M,Management,1-2 Miles,Mill Valley,California,United States,94941
12198,545,Noah Scott,14-08-1958,M,Management,5-10 Miles,Milwaukie,Oregon,United States,97222
12199,644,Christina Richardson,05-11-1957,F,Professional,1-2 Miles,Walla Walla,Washington,United States,99362
12200,310,Rafael Sharma,20-01-1943,M,Management,10+ Miles,Colma,California,United States,94014
12201,302,Mindy Yuan,03-02-1944,F,Management,1-2 Miles,Burlingame,California,United States,94010
12202,66,Xavier Ross,22-11-1943,M,Management,1-2 Miles,Sooke,British Columbia,Canada,V0
12203,60,Zachary Hughes,03-09-1943,M,Management,5-10 Miles,Port Hammond,British Columbia,Canada,V6B 3P7
12204,536,Bradley Jai,02-08-1943,M,Management,2-5 Miles,Beaverton,Oregon,United States,97005
12205,301,Madison Long,31-03-1944,F,Management,0-1 Miles,Burbank,California,United States,91502
12206,337,Sierra Parker,09-10-1944,F,Management,5-10 Miles,Long Beach,California,United States,90802
12207,618,Samuel Hill,18-12-1945,M,Management,5-10 Miles,Issaquah,Washington,United States,98027
12208,609,Dominique Sanchez,18-08-1945,F,Management,2-5 Miles,Bellingham,Washington,United States,98225
12209,298,Mindy Jai,24-12-1945,F,Management,0-1 Miles,Bellflower,California,United States,90706
12210,247,Alan He,24-03-1984,M,Manual,0-1 Miles,London,England,United Kingdom,SE1 8HL
12211,206,Victor Romero,23-02-1985,M,Manual,0-1 Miles,Roissy en Brie,Seine et Marne,France,77680
12212,209,Shawna Xie,16-11-1974,F,Manual,0-1 Miles,Versailles,Yveline,France,78000
12213,159,Alejandro Lal,29-01-1974,M,Manual,0-1 Miles,München,Nordrhein-Westfalen,Germany,80074
12214,243,Julie Raje,19-03-1968,F,Manual,0-1 Miles,Leeds,England,United Kingdom,LE18
12215,254,Karla She,12-06-1968,F,Clerical,0-1 Miles,London,England,United Kingdom,W1N 9FA
12216,258,Gerald Rodriguez,30-09-1967,M,Clerical,0-1 Miles,Maidenhead,England,United Kingdom,SL67RJ
12217,209,Kyle Roberts,31-12-1966,M,Manual,0-1 Miles,Versailles,Yveline,France,78000
12218,124,Mitchell Xu,26-05-1967,M,Manual,0-1 Miles,Berlin,Hessen,Germany,13441
12219,188,Kurt Nara,08-10-1977,M,Manual,0-1 Miles,Roncq,Nord,France,59223
12220,217,Virginia Sara,16-07-1966,F,Manual,0-1 Miles,Paris La Defense,Hauts de Seine,France,92081
12221,208,Brandi Ruiz,09-07-1966,F,Clerical,0-1 Miles,Saint Germain en Laye,Yveline,France,78100
12222,248,Jenny Xu,17-09-1966,F,Clerical,0-1 Miles,London,England,United Kingdom,SW19 3RU
12223,166,Felicia Vazquez,19-08-1966,F,Clerical,0-1 Miles,Frankfurt am Main,Saarland,Germany,60061
12224,243,Tristan Henderson,17-03-1941,M,Clerical,0-1 Miles,Leeds,England,United Kingdom,LE18
12225,173,Kathleen Ortega,01-05-1964,F,Clerical,0-1 Miles,Poing,Saarland,Germany,66041
12226,120,Faith Ward,06-04-1968,F,Clerical,0-1 Miles,Hof,Bayern,Germany,95010
12227,241,Kelsey Raje,08-02-1963,F,Manual,0-1 Miles,Kirkby,England,United Kingdom,KB9
12228,125,Mayra Martinez,23-02-1963,F,Clerical,0-1 Miles,Berlin,Hessen,Germany,14111
12229,149,Kari Gomez,17-05-1962,F,Manual,0-1 Miles,Mühlheim,Hamburg,Germany,63151
12230,132,Wesley Zheng,11-08-1961,M,Manual,0-1 Miles,Hamburg,Hessen,Germany,22001
12231,161,Isabelle Patterson,15-09-1960,F,Manual,0-1 Miles,Solingen,Nordrhein-Westfalen,Germany,42651
12232,160,Sean Hernandez,11-10-1960,M,Manual,0-1 Miles,Paderborn,Nordrhein-Westfalen,Germany,33098
12233,254,Jerry Yuan,05-11-1960,M,Manual,1-2 Miles,London,England,United Kingdom,W1N 9FA
12234,211,Clarence Zeng,25-08-1959,M,Manual,2-5 Miles,Les Ulis,Essonne,France,91940
12235,235,Donna Rai,22-05-1949,F,Clerical,0-1 Miles,Cambridge,England,United Kingdom,CB4 4BZ
12236,132,Kendra Gill,04-12-1946,F,Manual,0-1 Miles,Hamburg,Hessen,Germany,22001
12237,133,Ruth Madan,07-05-1952,F,Manual,0-1 Miles,Kassel,Hessen,Germany,34117
12238,172,Monica Raman,24-07-1952,F,Clerical,0-1 Miles,Offenbach,Saarland,Germany,63009
12239,254,Alberto Ramos,29-11-1947,M,Clerical,0-1 Miles,London,England,United Kingdom,W1N 9FA
12240,8,Clayton Sharma,03-06-1986,M,Manual,2-5 Miles,Matraville,New South Wales,Australia,2036
12241,19,Kristine Sandberg,05-05-1985,F,Manual,0-1 Miles,Wollongong,New South Wales,Australia,2500
12242,29,Gilbert Liang,03-08-1984,M,Manual,2-5 Miles,Findon,South Australia,Australia,5023
12243,34,Kristy Rubio,15-11-1985,F,Manual,2-5 Miles,Geelong,Victoria,Australia,3220
12244,14,Amy Huang,22-05-1986,F,Clerical,0-1 Miles,Rhodes,New South Wales,Australia,2138
12245,14,Francisco Gonzalez,25-05-1984,M,Manual,2-5 Miles,Rhodes,New South Wales,Australia,2138
12246,36,Shawn Luo,10-04-1985,M,Manual,2-5 Miles,Melton,Victoria,Australia,3337
12247,3,Brandy Raman,16-04-1985,F,Clerical,0-1 Miles,Darlinghurst,New South Wales,Australia,2010
12248,34,Devin Taylor,11-09-1983,M,Manual,1-2 Miles,Geelong,Victoria,Australia,3220
12249,8,Jessie Cai,15-03-1984,M,Clerical,0-1 Miles,Matraville,New South Wales,Australia,2036
12250,20,Andrea Collins,06-10-1982,F,Manual,1-2 Miles,Brisbane,Queensland,Australia,4000
12251,22,Troy Suri,07-10-1982,M,Manual,0-1 Miles,East Brisbane,Queensland,Australia,4169
12252,21,Omar Liu,31-03-1983,M,Manual,0-1 Miles,Caloundra,Queensland,Australia,4551
12253,12,Jenny Sun,14-08-1982,F,Manual,0-1 Miles,North Sydney,New South Wales,Australia,2055
12254,222,Calvin Deng,25-08-1948,M,Manual,1-2 Miles,Pantin,Seine Saint Denis,France,93500
12255,180,Robyn Alvarez,30-01-1978,F,Manual,0-1 Miles,Colomiers,Garonne (Haute),France,31770
12256,212,Wendy Ramos,19-10-1972,F,Manual,1-2 Miles,Morangis,Essonne,France,91420
12257,123,Ross Ruiz,04-10-1966,M,Clerical,0-1 Miles,Berlin,Hessen,Germany,12171
12258,144,Jamie Li,27-03-1967,F,Clerical,0-1 Miles,Essen,Hamburg,Germany,45001
12259,230,Cindy Madan,12-04-1972,F,Clerical,0-1 Miles,Berkshire,England,United Kingdom,RG11 5TP
12260,236,Melinda Romero,01-05-1972,F,Clerical,0-1 Miles,Cheltenham,England,United Kingdom,GL50
12261,186,Kaitlin Sanchez,25-04-1966,F,Manual,2-5 Miles,Dunkerque,Nord,France,59140
12262,234,Morgan Sanchez,19-11-1965,F,Manual,2-5 Miles,Bury,England,United Kingdom,PE17
12263,259,Emmanuel Garcia,12-09-1965,M,Manual,0-1 Miles,Milton Keynes,England,United Kingdom,MK8 8DF
12264,260,Bruce Ashe,16-08-1976,M,Manual,0-1 Miles,Milton Keynes,England,United Kingdom,MK8 8ZD
12265,219,Alan Guo,30-12-1964,M,Manual,1-2 Miles,Suresnes,Hauts de Seine,France,92150
12266,160,Tiffany Lin,13-03-1970,F,Manual,2-5 Miles,Paderborn,Nordrhein-Westfalen,Germany,33098
12267,211,Clifford Garcia,07-11-1963,M,Manual,2-5 Miles,Les Ulis,Essonne,France,91940
12268,138,Edwin Shan,30-10-1963,M,Clerical,0-1 Miles,Berlin,Hamburg,Germany,10210
12269,185,Warren Zheng,10-06-1971,M,Clerical,0-1 Miles,Croix,Nord,France,59170
12270,153,Ebony Ramos,09-03-1966,F,Clerical,0-1 Miles,Berlin,Nordrhein-Westfalen,Germany,14197
12271,251,Tyrone Hernandez,15-03-1965,M,Clerical,0-1 Miles,London,England,United Kingdom,SW8 1XD
12272,243,Justin Alexander,08-06-1965,M,Clerical,0-1 Miles,Leeds,England,United Kingdom,LE18
12273,121,Nelson Carlson,12-04-1964,M,Clerical,0-1 Miles,Ingolstadt,Bayern,Germany,85049
12274,203,Javier Torres,25-03-1976,M,Manual,0-1 Miles,Paris,Seine (Paris),France,75017
12275,125,Adriana Madan,07-06-1981,F,Manual,2-5 Miles,Berlin,Hessen,Germany,14111
12276,123,Alisha Shan,10-01-1976,F,Clerical,0-1 Miles,Berlin,Hessen,Germany,12171
12277,237,Beth Ortega,20-10-1974,F,Manual,0-1 Miles,Esher-Molesey,England,United Kingdom,EM15
12278,130,Meredith Johnsen,06-07-1974,F,Manual,0-1 Miles,Duesseldorf,Hessen,Germany,40605
12279,203,Mathew Suarez,19-12-1975,M,Clerical,0-1 Miles,Paris,Seine (Paris),France,75017
12280,179,Theresa Alvarez,04-06-1981,F,Clerical,0-1 Miles,Saint Ouen,Charente-Maritime,France,17490
12281,263,Janelle Sanchez,19-04-1981,F,Clerical,0-1 Miles,Oxford,England,United Kingdom,OX14 4SE
12282,276,Nicolas Tang,03-01-1981,M,Clerical,0-1 Miles,Woolston,England,United Kingdom,WA1 4SY
12283,231,Todd Zeng,06-08-1980,M,Manual,2-5 Miles,Billericay,England,United Kingdom,CM11
12284,233,Cristina Beck,28-09-1980,F,Clerical,0-1 Miles,Bracknell,England,United Kingdom,RG12 8TB
12285,221,Bethany Chande,28-05-1975,F,Clerical,0-1 Miles,Drancy,Seine Saint Denis,France,93700
12286,265,Nathan Jenkins,06-03-1975,M,Skilled Manual,0-1 Miles,Peterborough,England,United Kingdom,PB12
12287,241,Andre Arun,30-06-1957,M,Manual,0-1 Miles,Kirkby,England,United Kingdom,KB9
12288,265,Sara Brooks,17-09-1984,F,Manual,0-1 Miles,Peterborough,England,United Kingdom,PB12
12289,269,Joseph Taylor,16-09-1984,M,Manual,0-1 Miles,Stoke-on-Trent,England,United Kingdom,AS23
12290,187,Kaylee Morris,23-10-1973,F,Manual,0-1 Miles,Lille,Nord,France,59000
12291,115,Johnathan Suri,17-10-1949,M,Professional,2-5 Miles,Eilenburg,Brandenburg,Germany,4838
12292,229,Nicolas Kumar,21-03-1955,M,Management,0-1 Miles,Berks,England,United Kingdom,SL4 1RH
12293,233,Tammy Garcia,14-11-1949,F,Management,5-10 Miles,Bracknell,England,United Kingdom,RG12 8TB
12294,254,Shane Kovar,31-05-1950,M,Management,0-1 Miles,London,England,United Kingdom,W1N 9FA
12295,216,Dwayne Gomez,17-03-1956,M,Skilled Manual,10+ Miles,Courbevoie,Hauts de Seine,France,92400
12296,211,Francisco Sara,11-08-1961,M,Professional,2-5 Miles,Les Ulis,Essonne,France,91940
12297,131,Felicia Blanco,08-07-1950,F,Professional,2-5 Miles,Frankfurt,Hessen,Germany,60323
12298,171,Crystal Zeng,18-11-1950,F,Professional,2-5 Miles,Neunkirchen,Saarland,Germany,66578
12299,274,Walter Serrano,08-12-1950,M,Management,5-10 Miles,West Sussex,England,United Kingdom,RH15 9UD
12300,180,Adriana Gonzalez,15-01-1952,F,Professional,10+ Miles,Colomiers,Garonne (Haute),France,31770
12301,223,Nichole Nara,03-06-1952,F,Management,10+ Miles,Saint-Denis,Seine Saint Denis,France,93400
12302,131,Kevin Coleman,30-08-1951,M,Management,2-5 Miles,Frankfurt,Hessen,Germany,60323
12303,250,Kristi Alvarez,14-10-1951,F,Professional,0-1 Miles,London,England,United Kingdom,SW6 SBY
12304,253,Alejandro Zhou,01-06-1957,M,Professional,0-1 Miles,London,England,United Kingdom,W10 6BL
12305,234,Xavier Bailey,03-01-1960,M,Professional,2-5 Miles,Bury,England,United Kingdom,PE17
12306,120,Logan Parker,04-12-1958,M,Professional,10+ Miles,Hof,Bayern,Germany,95010
12307,226,Brad She,12-05-1960,M,Professional,2-5 Miles,Cergy,Val d'Oise,France,95000
12308,184,Margaret He,19-10-1970,F,Professional,10+ Miles,Metz,Moselle,France,57000
